IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150264223,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,03/25/2015,12:32,TARAVAL,"ARREST, BOOKED",200 Block of WINSTON DR,-122.475491822708,37.7268308382992,"(37.7268308382992, -122.475491822708)",15026422306362
150263689,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/25/2015,12:30,NORTHERN,NONE,3600 Block of LYON ST,-122.44827840533,37.804271887891,"(37.804271887891, -122.44827840533)",15026368906244
150264201,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/25/2015,12:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15026420106244
150263673,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,03/25/2015,12:30,TENDERLOIN,NONE,300 Block of ELLIS ST,-122.411987643595,37.7850226622786,"(37.7850226622786, -122.411987643595)",15026367306302
150263344,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,03/25/2015,12:25,TENDERLOIN,NONE,500 Block of ELLIS ST,-122.415414178631,37.784476659022,"(37.784476659022, -122.415414178631)",15026334464085
150270208,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,03/25/2015,12:25,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.413631253258,37.7848053746211,"(37.7848053746211, -122.413631253258)",15027020864020
150269938,ASSAULT,THREATS AGAINST LIFE,Wednesday,03/25/2015,12:19,MISSION,NONE,0 Block of SAN JOSE AV,-122.421566319126,37.7540652772165,"(37.7540652772165, -122.421566319126)",15026993819057
150263617,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,03/25/2015,12:17,TENDERLOIN,"ARREST, BOOKED",100 Block of OFARRELL ST,-122.407244087032,37.7865647607685,"(37.7865647607685, -122.407244087032)",15026361706362
150263617,WARRANTS,WARRANT ARREST,Wednesday,03/25/2015,12:17,TENDERLOIN,"ARREST, BOOKED",100 Block of OFARRELL ST,-122.407244087032,37.7865647607685,"(37.7865647607685, -122.407244087032)",15026361763010
150263350,TRESPASS,TRESPASSING,Wednesday,03/25/2015,12:12,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15026335027195
150263225,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Wednesday,03/25/2015,12:12,MISSION,"ARREST, BOOKED",400 Block of CASTRO ST,-122.435012093789,37.7617677182954,"(37.7617677182954, -122.435012093789)",15026322564002
150263162,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Wednesday,03/25/2015,12:02,MISSION,"ARREST, BOOKED",4000 Block of 18TH ST,-122.434446928667,37.7608670671665,"(37.7608670671665, -122.434446928667)",15026316264002
150263526,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/25/2015,12:01,CENTRAL,NONE,100 Block of CHESTNUT ST,-122.405553098647,37.8046595495593,"(37.8046595495593, -122.405553098647)",15026352606244
150266627,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Wednesday,03/25/2015,12:00,TARAVAL,NONE,SAN JOSE AV / DELONG ST,-122.457669348077,37.7095409511491,"(37.7095409511491, -122.457669348077)",15026662728161
150276450,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,03/25/2015,12:00,CENTRAL,NONE,LOMBARD ST / GRANT AV,-122.408149081634,37.8034329268671,"(37.8034329268671, -122.408149081634)",15027645071010
156076666,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,03/25/2015,12:00,BAYVIEW,NONE,GRIFFITH ST / JAMESTOWN AV,-122.390002262168,37.716159302421,"(37.716159302421, -122.390002262168)",15607666606372
156074284,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,03/25/2015,12:00,INGLESIDE,NONE,900 Block of ELLSWORTH ST,-122.416517427405,37.7330103867416,"(37.7330103867416, -122.416517427405)",15607428428150
150263281,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,03/25/2015,12:00,BAYVIEW,NONE,0 Block of HARBOR RD,-122.378392257534,37.7323312464378,"(37.7323312464378, -122.378392257534)",15026328164020
156073292,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/25/2015,12:00,CENTRAL,NONE,LOMBARD ST / JONES ST,-122.416327623844,37.8024103177266,"(37.8024103177266, -122.416327623844)",15607329206244
150270286,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Wednesday,03/25/2015,12:00,PARK,NONE,700 Block of COLE ST,-122.450359833424,37.7681374944501,"(37.7681374944501, -122.450359833424)",15027028615041
150270286,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Wednesday,03/25/2015,12:00,PARK,NONE,700 Block of COLE ST,-122.450359833424,37.7681374944501,"(37.7681374944501, -122.450359833424)",15027028615155
150313080,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Wednesday,03/25/2015,12:00,SOUTHERN,NONE,400 Block of NATOMA ST,-122.406941270083,37.7806787734071,"(37.7806787734071, -122.406941270083)",15031308019050
150263140,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,03/25/2015,11:59,TENDERLOIN,NONE,0 Block of TURK ST,-122.409853729941,37.7833862379382,"(37.7833862379382, -122.409853729941)",15026314064085
150263219,WARRANTS,WARRANT ARREST,Wednesday,03/25/2015,11:59,PARK,"ARREST, BOOKED",500 Block of COLE ST,-122.450242113384,37.7700540212914,"(37.7700540212914, -122.450242113384)",15026321963010
150263300,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,03/25/2015,11:58,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.409011206639,37.7811340568243,"(37.7811340568243, -122.409011206639)",15026330003014
150263300,ASSAULT,BATTERY WITH SERIOUS INJURIES,Wednesday,03/25/2015,11:58,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.409011206639,37.7811340568243,"(37.7811340568243, -122.409011206639)",15026330004136
150263300,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Wednesday,03/25/2015,11:58,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.409011206639,37.7811340568243,"(37.7811340568243, -122.409011206639)",15026330015041
150263112,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,03/25/2015,11:52,INGLESIDE,"ARREST, BOOKED",MISSION ST / NEY ST,-122.430183053756,37.7298605291009,"(37.7298605291009, -122.430183053756)",15026311265016
150270054,ASSAULT,BATTERY,Wednesday,03/25/2015,11:51,TENDERLOIN,NONE,300 Block of EDDY ST,-122.413790972781,37.7838365565348,"(37.7838365565348, -122.413790972781)",15027005404134
150861493,ASSAULT,BATTERY,Wednesday,03/25/2015,11:51,TENDERLOIN,NONE,300 Block of EDDY ST,-122.413790972781,37.7838365565348,"(37.7838365565348, -122.413790972781)",15086149304134
150263714,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,03/25/2015,11:45,NORTHERN,"ARREST, BOOKED",VANNESS AV / LOMBARD ST,-122.424541870484,37.8013041477981,"(37.8013041477981, -122.424541870484)",15026371403074
150263714,SECONDARY CODES,JUVENILE INVOLVED,Wednesday,03/25/2015,11:45,NORTHERN,"ARREST, BOOKED",VANNESS AV / LOMBARD ST,-122.424541870484,37.8013041477981,"(37.8013041477981, -122.424541870484)",15026371415500
150265497,"SEX OFFENSES, FORCIBLE",ANNOY OR MOLEST CHILDREN,Wednesday,03/25/2015,11:45,MISSION,NONE,1200 Block of HAMPSHIRE ST,-122.40714465605,37.7520972558707,"(37.7520972558707, -122.40714465605)",15026549714010
150263623,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,03/25/2015,11:36,TENDERLOIN,"ARREST, CITED",GOLDEN GATE AV / JONES ST,-122.412224164736,37.7820729312029,"(37.7820729312029, -122.412224164736)",15026362365016
150263322,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Wednesday,03/25/2015,11:36,MISSION,"ARREST, BOOKED",1500 Block of 15TH ST,-122.418037580678,37.7667264799582,"(37.7667264799582, -122.418037580678)",15026332271024
156073894,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/25/2015,11:30,NORTHERN,NONE,HAYES ST / STEINER ST,-122.432832799205,37.7756249672772,"(37.7756249672772, -122.432832799205)",15607389406244
150263134,WARRANTS,WARRANT ARREST,Wednesday,03/25/2015,11:27,INGLESIDE,"ARREST, BOOKED",400 Block of BOSWORTH ST,-122.431529190589,37.7330042457332,"(37.7330042457332, -122.431529190589)",15026313463010
150263015,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,03/25/2015,11:27,TENDERLOIN,"ARREST, CITED",TURK ST / TAYLOR ST,-122.410768766343,37.7832145190013,"(37.7832145190013, -122.410768766343)",15026301565016
150263021,LARCENY/THEFT,GRAND THEFT BICYCLE,Wednesday,03/25/2015,11:20,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15026302106314
150266558,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,03/25/2015,11:05,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15026655809320
150266558,SECONDARY CODES,ATM RELATED CRIME,Wednesday,03/25/2015,11:05,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15026655815400
156073286,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,03/25/2015,11:00,CENTRAL,NONE,HYDE ST / CHESTNUT ST,-122.419799431133,37.8029252064148,"(37.8029252064148, -122.419799431133)",15607328606224
150263184,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,03/25/2015,11:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15026318415200
150263184,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,03/25/2015,11:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15026318464070
150310644,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,03/25/2015,11:00,TARAVAL,NONE,1800 Block of GREAT HY,-122.508238363207,37.7518870787623,"(37.7518870787623, -122.508238363207)",15031064409029
150310644,FRAUD,"FALSE CLAIMS, PRESENTING TO GOVERNMENT",Wednesday,03/25/2015,11:00,TARAVAL,NONE,1800 Block of GREAT HY,-122.508238363207,37.7518870787623,"(37.7518870787623, -122.508238363207)",15031064409173
150263043,ASSAULT,THREATS AGAINST LIFE,Wednesday,03/25/2015,10:55,NORTHERN,NONE,3700 Block of BUCHANAN ST,-122.433699281627,37.8045519866135,"(37.8045519866135, -122.433699281627)",15026304319057
156073327,NON-CRIMINAL,LOST PROPERTY,Wednesday,03/25/2015,10:45,BAYVIEW,NONE,100 Block of PRINCETON ST,-122.415628368738,37.7278037617325,"(37.7278037617325, -122.415628368738)",15607332771000
150262891,NON-CRIMINAL,"AIDED CASE, DOG BITE",Wednesday,03/25/2015,10:25,PARK,"ARREST, BOOKED",1900 Block of OFARRELL ST,-122.436857359108,37.7828182953265,"(37.7828182953265, -122.436857359108)",15026289164010
150262829,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Wednesday,03/25/2015,10:25,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453376250788,37.7687142722405,"(37.7687142722405, -122.453376250788)",15026282964002
150262954,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Wednesday,03/25/2015,10:24,INGLESIDE,NONE,MISSION ST / GENEVA AV,-122.441018108888,37.7164586830811,"(37.7164586830811, -122.441018108888)",15026295412030
150262904,WARRANTS,PROBATION SEARCH,Wednesday,03/25/2015,10:10,RICHMOND,"ARREST, BOOKED",1000 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,"(37.7784692199467, -122.513642064265)",15026290462071
150262904,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,03/25/2015,10:10,RICHMOND,"ARREST, BOOKED",1000 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,"(37.7784692199467, -122.513642064265)",15026290426170
150262904,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Wednesday,03/25/2015,10:10,RICHMOND,"ARREST, BOOKED",1000 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,"(37.7784692199467, -122.513642064265)",15026290412080
150262904,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,03/25/2015,10:10,RICHMOND,"ARREST, BOOKED",1000 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,"(37.7784692199467, -122.513642064265)",15026290403074
150262835,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Wednesday,03/25/2015,10:08,CENTRAL,"ARREST, BOOKED",600 Block of VALLEJO ST,-122.40836511794,37.7985748727524,"(37.7985748727524, -122.40836511794)",15026283564002
150286302,VANDALISM,"MALICIOUS MISCHIEF, STREET CARS/BUSES",Wednesday,03/25/2015,10:03,SOUTHERN,NONE,MARKET ST / DRUMM ST,-122.396305356237,37.7932572003309,"(37.7932572003309, -122.396305356237)",15028630228140
150263435,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Wednesday,03/25/2015,10:00,SOUTHERN,NONE,100 Block of NEWMONTGOMERY ST,-122.399289033567,37.786383021575,"(37.786383021575, -122.399289033567)",15026343573000
156070806,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,03/25/2015,10:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15607080606374
150286487,ASSAULT,THREATS AGAINST LIFE,Wednesday,03/25/2015,10:00,MISSION,NONE,3700 Block of 18TH ST,-122.427242380192,37.7614118083919,"(37.7614118083919, -122.427242380192)",15028648719057
150262772,ASSAULT,BATTERY,Wednesday,03/25/2015,09:44,CENTRAL,"ARREST, BOOKED",100 Block of SUTTER ST,-122.402698432888,37.7899188687248,"(37.7899188687248, -122.402698432888)",15026277204134
150262772,WARRANTS,WARRANT ARREST,Wednesday,03/25/2015,09:44,CENTRAL,"ARREST, BOOKED",100 Block of SUTTER ST,-122.402698432888,37.7899188687248,"(37.7899188687248, -122.402698432888)",15026277263010
156073195,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/25/2015,09:40,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15607319506244
150263156,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,03/25/2015,09:30,TENDERLOIN,NONE,300 Block of LEAVENWORTH ST,-122.414406029855,37.7841907151119,"(37.7841907151119, -122.414406029855)",15026315615200
150263156,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Wednesday,03/25/2015,09:30,TENDERLOIN,NONE,300 Block of LEAVENWORTH ST,-122.414406029855,37.7841907151119,"(37.7841907151119, -122.414406029855)",15026315619050
150263269,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/25/2015,09:30,NORTHERN,"ARREST, BOOKED",3600 Block of LYON ST,-122.44827840533,37.804271887891,"(37.804271887891, -122.44827840533)",15026326906244
150263338,WARRANTS,WARRANT ARREST,Wednesday,03/25/2015,09:30,MISSION,"ARREST, BOOKED",0 Block of CARSON ST,-122.439525681945,37.7583843980948,"(37.7583843980948, -122.439525681945)",15026333863010
150262722,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,03/25/2015,09:25,RICHMOND,NONE,1700 Block of CLEMENT ST,-122.4779149156,37.7822791509729,"(37.7822791509729, -122.4779149156)",15026272264020
156074836,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,03/25/2015,09:24,INGLESIDE,NONE,FLOOD AV / DETROIT ST,-122.444291619658,37.7298977383854,"(37.7298977383854, -122.444291619658)",15607483606224
150262625,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,03/25/2015,09:18,MISSION,"ARREST, BOOKED",CASTRO ST / 18TH ST,-122.435002864298,37.7608878061194,"(37.7608878061194, -122.435002864298)",15026262565016
150262697,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,03/25/2015,09:18,TENDERLOIN,"ARREST, BOOKED",0 Block of TURK ST,-122.409853729941,37.7833862379382,"(37.7833862379382, -122.409853729941)",15026269765010
150262697,WARRANTS,WARRANT ARREST,Wednesday,03/25/2015,09:18,TENDERLOIN,"ARREST, BOOKED",0 Block of TURK ST,-122.409853729941,37.7833862379382,"(37.7833862379382, -122.409853729941)",15026269763010
150273199,ASSAULT,BATTERY,Wednesday,03/25/2015,09:10,SOUTHERN,NONE,MISSION ST / SOUTH VAN NESS AV,-122.418618953339,37.7730525547653,"(37.7730525547653, -122.418618953339)",15027319904134
150262750,OTHER OFFENSES,VIOLATION OF EMERGENCY PROTECTIVE ORDER,Wednesday,03/25/2015,09:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15026275015160
150263128,NON-CRIMINAL,LOST PROPERTY,Wednesday,03/25/2015,09:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,"(37.7725405391593, -122.466204667893)",15026312871000
150264778,DRUG/NARCOTIC,TRANSPORTATION OF MARIJUANA,Wednesday,03/25/2015,09:00,SOUTHERN,NONE,1800 Block of MARKET ST,-122.423715048532,37.7717810622866,"(37.7717810622866, -122.423715048532)",15026477816060
150264778,NON-CRIMINAL,COURTESY REPORT,Wednesday,03/25/2015,09:00,SOUTHERN,NONE,1800 Block of MARKET ST,-122.423715048532,37.7717810622866,"(37.7717810622866, -122.423715048532)",15026477868030
150266467,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,03/25/2015,09:00,NORTHERN,NONE,800 Block of HAYES ST,-122.43040309844,37.7759915316036,"(37.7759915316036, -122.43040309844)",15026646706302
150266467,LARCENY/THEFT,PETTY THEFT BICYCLE,Wednesday,03/25/2015,09:00,NORTHERN,NONE,800 Block of HAYES ST,-122.43040309844,37.7759915316036,"(37.7759915316036, -122.43040309844)",15026646706313
150268009,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,03/25/2015,09:00,TARAVAL,NONE,3200 Block of JUDAH ST,-122.496832619948,37.7608812255848,"(37.7608812255848, -122.496832619948)",15026800906302
150262534,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Wednesday,03/25/2015,08:32,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15026253430190
150262534,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,03/25/2015,08:32,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15026253462050
150262534,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,03/25/2015,08:32,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15026253465010
150264433,MISSING PERSON,MISSING ADULT,Wednesday,03/25/2015,08:30,BAYVIEW,NONE,1300 Block of THOMAS AV,-122.386674578836,37.7277289638812,"(37.7277289638812, -122.386674578836)",15026443374000
150264433,MISSING PERSON,FOUND PERSON,Wednesday,03/25/2015,08:30,BAYVIEW,NONE,1300 Block of THOMAS AV,-122.386674578836,37.7277289638812,"(37.7277289638812, -122.386674578836)",15026443375000
150264580,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,03/25/2015,08:30,MISSION,NONE,22ND ST / SHOTWELL ST,-122.415473931513,37.7556332979322,"(37.7556332979322, -122.415473931513)",15026458007021
150262540,ASSAULT,BATTERY,Wednesday,03/25/2015,08:17,NORTHERN,NONE,0 Block of FRANKLIN ST,-122.420979397957,37.7749945678985,"(37.7749945678985, -122.420979397957)",15026254004134
150263388,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Wednesday,03/25/2015,08:10,TARAVAL,NONE,600 Block of SHIELDS ST,-122.468498052384,37.7179520309305,"(37.7179520309305, -122.468498052384)",15026338805011
156073731,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,03/25/2015,08:05,RICHMOND,NONE,ELCAMINODELMAR ST / SEALROCK DR,-122.509879755401,37.780624347663,"(37.780624347663, -122.509879755401)",15607373106224
156084700,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/25/2015,08:02,NORTHERN,NONE,100 Block of GROVE ST,-122.419085788323,37.7784353333225,"(37.7784353333225, -122.419085788323)",15608470006244
156072749,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,03/25/2015,08:01,PARK,NONE,0 Block of GARDENSIDE DR,-122.444988946157,37.7517781008065,"(37.7517781008065, -122.444988946157)",15607274906372
150262493,NON-CRIMINAL,"AIDED CASE, DOG BITE",Wednesday,03/25/2015,08:00,TARAVAL,NONE,1500 Block of 46TH AV,-122.505798978192,37.7576053334091,"(37.7576053334091, -122.505798978192)",15026249364010
150263968,ASSAULT,BATTERY,Wednesday,03/25/2015,08:00,INGLESIDE,NONE,100 Block of SANTOS ST,-122.418992947179,37.7102894629265,"(37.7102894629265, -122.418992947179)",15026396804134
150263968,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,03/25/2015,08:00,INGLESIDE,NONE,100 Block of SANTOS ST,-122.418992947179,37.7102894629265,"(37.7102894629265, -122.418992947179)",15026396815040
156073515,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,03/25/2015,08:00,PARK,NONE,2400 Block of GEARY BL,-122.443597047511,37.7826435280939,"(37.7826435280939, -122.443597047511)",15607351506372
150264609,MISSING PERSON,FOUND PERSON,Wednesday,03/25/2015,08:00,NORTHERN,NONE,100 Block of GOUGH ST,-122.422527024367,37.7743290801717,"(37.7743290801717, -122.422527024367)",15026460975000
150264609,MISSING PERSON,MISSING ADULT,Wednesday,03/25/2015,08:00,NORTHERN,NONE,100 Block of GOUGH ST,-122.422527024367,37.7743290801717,"(37.7743290801717, -122.422527024367)",15026460974000
150265243,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,03/25/2015,08:00,RICHMOND,NONE,400 Block of 7TH AV,-122.465349483063,37.7799823718981,"(37.7799823718981, -122.465349483063)",15026524306304
150262437,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,03/25/2015,07:55,INGLESIDE,NONE,MISSION ST / TRUMBULL ST,-122.429306728376,37.7307429169559,"(37.7307429169559, -122.429306728376)",15026243765010
150262437,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,03/25/2015,07:55,INGLESIDE,NONE,MISSION ST / TRUMBULL ST,-122.429306728376,37.7307429169559,"(37.7307429169559, -122.429306728376)",15026243762050
150262421,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,03/25/2015,07:55,PARK,"ARREST, BOOKED",TURK ST / LYON ST,-122.443702229626,37.7790364907575,"(37.7790364907575, -122.443702229626)",15026242165010
150262443,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Wednesday,03/25/2015,07:52,MISSION,NONE,CHURCH ST / HANCOCK ST,-122.428280073101,37.7604898033552,"(37.7604898033552, -122.428280073101)",15026244306223
150262443,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,03/25/2015,07:52,MISSION,NONE,CHURCH ST / HANCOCK ST,-122.428280073101,37.7604898033552,"(37.7604898033552, -122.428280073101)",15026244364085
150262471,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,03/25/2015,07:20,BAYVIEW,"ARREST, BOOKED",0 Block of NICHOLS WY,-122.387234795761,37.7194008333885,"(37.7194008333885, -122.387234795761)",15026247162050
150262409,NON-CRIMINAL,AIDED CASE,Wednesday,03/25/2015,07:15,NORTHERN,NONE,0 Block of PETERYORKE WY,-122.424012161493,37.7859230439398,"(37.7859230439398, -122.424012161493)",15026240951040
150262374,NON-CRIMINAL,SEARCH WARRANT SERVICE,Wednesday,03/25/2015,07:00,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15026237475025
150266069,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,03/25/2015,07:00,NORTHERN,NONE,LINDEN ST / GOUGH ST,-122.422886438229,37.776416668946,"(37.776416668946, -122.422886438229)",15026606907021
150262374,WEAPON LAWS,CARRYING OF CONCEALED WEAPON BY CONVICTED FELON,Wednesday,03/25/2015,07:00,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15026237412010
150265970,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,03/25/2015,07:00,INGLESIDE,NONE,500 Block of PRECITA AV,-122.410106428722,37.7472418497075,"(37.7472418497075, -122.410106428722)",15026597071010
150262346,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Wednesday,03/25/2015,06:56,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / LEAVENWORTH ST,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",15026234616660
150262346,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,03/25/2015,06:56,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / LEAVENWORTH ST,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",15026234616710
150262346,DRUG/NARCOTIC,POSSESSION OF HEROIN,Wednesday,03/25/2015,06:56,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / LEAVENWORTH ST,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",15026234616100
150324457,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Wednesday,03/25/2015,06:30,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15032445709250
156073781,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,03/25/2015,06:30,NORTHERN,NONE,GOUGH ST / BAY ST,-122.428402515936,37.8037270316264,"(37.8037270316264, -122.428402515936)",15607378106224
156077749,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/25/2015,06:30,SOUTHERN,NONE,MISSION ST / 10TH ST,-122.41591119887,37.7752721501379,"(37.7752721501379, -122.41591119887)",15607774906244
150262324,WARRANTS,ENROUTE TO ADULT AUTHORITY,Wednesday,03/25/2015,06:11,PARK,"ARREST, BOOKED",0 Block of SCOTT ST,-122.435189460375,37.7702290468121,"(37.7702290468121, -122.435189460375)",15026232462060
150262324,OTHER OFFENSES,VIOLATION OF PARK CODE,Wednesday,03/25/2015,06:11,PARK,"ARREST, BOOKED",0 Block of SCOTT ST,-122.435189460375,37.7702290468121,"(37.7702290468121, -122.435189460375)",15026232430210
